
Iteracción: 0
individual0 mCAI=0.369312,mHD=0.131579,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.00171e+11, last mutation: -1, Identificador de poblacion: 94
individual118 mCAI=0.461521,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.92514e+06, last mutation: 0, Identificador de poblacion: 105
individual119 mCAI=0.517028,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.66835e+06, last mutation: 0, Identificador de poblacion: 105
individual120 mCAI=0.508814,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:0,fitness:1.59539e+06, last mutation: 0, Identificador de poblacion: 105
individual121 mCAI=0.484175,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:1,fitness:1.51031e+06, last mutation: 0, Identificador de poblacion: 105
individual122 mCAI=0.520364,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.4608e+06, last mutation: 1, Identificador de poblacion: 105
individual123 mCAI=0.487741,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:3,fitness:1.23425e+06, last mutation: 0, Identificador de poblacion: 105
individual124 mCAI=0.478639,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.11405e+06, last mutation: 0, Identificador de poblacion: 105
individual125 mCAI=0.526124,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:1.10327e+06, last mutation: 0, Identificador de poblacion: 105
individual126 mCAI=0.507975,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:3,fitness:1.06653e+06, last mutation: 1, Identificador de poblacion: 105
individual127 mCAI=0.448386,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.043e+06, last mutation: 0, Identificador de poblacion: 105
individual128 mCAI=0.482524,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:0,fitness:991152, last mutation: 0, Identificador de poblacion: 105
individual129 mCAI=0.496773,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:909154, last mutation: 0, Identificador de poblacion: 105
individual130 mCAI=0.473613,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:845964, last mutation: 0, Identificador de poblacion: 105
individual131 mCAI=0.51827,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:706286, last mutation: 0, Identificador de poblacion: 105
individual132 mCAI=0.492584,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:698567, last mutation: 0, Identificador de poblacion: 105
individual133 mCAI=0.469538,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:676886, last mutation: 0, Identificador de poblacion: 105
individual134 mCAI=0.491605,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:656874, last mutation: 0, Identificador de poblacion: 105
individual135 mCAI=0.468404,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:0,fitness:636674, last mutation: 0, Identificador de poblacion: 105
individual136 mCAI=0.468101,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:625707, last mutation: 0, Identificador de poblacion: 105
individual137 mCAI=0.514593,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:573154, last mutation: 1, Identificador de poblacion: 105
individual138 mCAI=0.465757,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:550556, last mutation: 0, Identificador de poblacion: 105
individual139 mCAI=0.487653,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:512458, last mutation: 0, Identificador de poblacion: 105
individual140 mCAI=0.505565,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:3,fitness:510264, last mutation: 1, Identificador de poblacion: 105
individual141 mCAI=0.432752,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:503856, last mutation: 0, Identificador de poblacion: 105
individual142 mCAI=0.524662,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:1,fitness:423637, last mutation: 1, Identificador de poblacion: 105
individual143 mCAI=0.4864,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:3,fitness:367256, last mutation: 0, Identificador de poblacion: 105
individual144 mCAI=0.457936,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:359156, last mutation: 0, Identificador de poblacion: 105
individual145 mCAI=0.424618,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:339520, last mutation: 0, Identificador de poblacion: 105
individual146 mCAI=0.512212,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:264459, last mutation: 0, Identificador de poblacion: 105
individual147 mCAI=0.513553,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:207716, last mutation: 1, Identificador de poblacion: 105
individual148 mCAI=0.508263,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:3,fitness:203845, last mutation: 0, Identificador de poblacion: 105
individual149 mCAI=0.465403,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:3,fitness:130169, last mutation: 0, Identificador de poblacion: 105
individual150 mCAI=0.436365,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:110848, last mutation: 0, Identificador de poblacion: 105
individual151 mCAI=0.420527,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:72931, last mutation: 0, Identificador de poblacion: 105
individual152 mCAI=0.42892,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:72829.7, last mutation: 0, Identificador de poblacion: 105
individual153 mCAI=0.455799,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:69784.5, last mutation: 0, Identificador de poblacion: 105
individual154 mCAI=0.419266,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:69163.4, last mutation: 0, Identificador de poblacion: 105
individual155 mCAI=0.509141,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:3,fitness:58049.3, last mutation: 1, Identificador de poblacion: 105
individual156 mCAI=0.49276,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:54734.7, last mutation: 0, Identificador de poblacion: 105
individual157 mCAI=0.473393,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:52562.8, last mutation: 0, Identificador de poblacion: 105
individual158 mCAI=0.405574,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:51522.9, last mutation: 0, Identificador de poblacion: 105
individual159 mCAI=0.502239,mHD=0.166667,lLCS=0.140351,GENDER=female,AGE:3,fitness:39890.6, last mutation: 1, Identificador de poblacion: 105
individual160 mCAI=0.415399,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:34855.9, last mutation: 0, Identificador de poblacion: 105
individual161 mCAI=0.397298,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:0,fitness:27624.8, last mutation: 0, Identificador de poblacion: 105
individual162 mCAI=0.51984,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:3,fitness:25094.3, last mutation: 1, Identificador de poblacion: 105
individual163 mCAI=0.457243,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:22107.5, last mutation: 0, Identificador de poblacion: 105
individual164 mCAI=0.39008,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:20306.9, last mutation: 0, Identificador de poblacion: 105
individual165 mCAI=0.420033,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:3,fitness:13797.6, last mutation: 0, Identificador de poblacion: 105
individual166 mCAI=0.411401,mHD=0.201754,lLCS=0.166667,GENDER=male,AGE:0,fitness:11427, last mutation: 0, Identificador de poblacion: 105
individual167 mCAI=0.410286,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:11215.2, last mutation: 0, Identificador de poblacion: 105
individual168 mCAI=0.425995,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:10798.1, last mutation: 0, Identificador de poblacion: 105
individual169 mCAI=0.457858,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:5847.95, last mutation: 0, Identificador de poblacion: 105
individual170 mCAI=0.415822,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:5726.24, last mutation: 0, Identificador de poblacion: 105
individual171 mCAI=0.527762,mHD=0.184211,lLCS=0.192982,GENDER=male,AGE:2,fitness:3715.91, last mutation: 0, Identificador de poblacion: 121
individual172 mCAI=0.425063,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:3560.55, last mutation: 0, Identificador de poblacion: 105
individual173 mCAI=0.448917,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3300.01, last mutation: 0, Identificador de poblacion: 105
individual174 mCAI=0.466868,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:1898.88, last mutation: 0, Identificador de poblacion: 105
individual175 mCAI=0.434418,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:3,fitness:1670.17, last mutation: 0, Identificador de poblacion: 105
individual176 mCAI=0.507791,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:0,fitness:1273.13, last mutation: 0, Identificador de poblacion: 105
individual177 mCAI=0.40124,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:3,fitness:890.218, last mutation: 0, Identificador de poblacion: 105
individual178 mCAI=0.512431,mHD=0.175439,lLCS=0.192982,GENDER=male,AGE:2,fitness:728.39, last mutation: 0, Identificador de poblacion: 105
individual179 mCAI=0.509151,mHD=0.175439,lLCS=0.184211,GENDER=female,AGE:3,fitness:599.256, last mutation: 1, Identificador de poblacion: 105
individual180 mCAI=0.507683,mHD=0.175439,lLCS=0.201754,GENDER=male,AGE:2,fitness:551.957, last mutation: 0, Identificador de poblacion: 105
individual181 mCAI=0.381651,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:293.738, last mutation: 0, Identificador de poblacion: 105
individual182 mCAI=0.409519,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:2,fitness:258.726, last mutation: 0, Identificador de poblacion: 105
individual183 mCAI=0.420975,mHD=0.201754,lLCS=0.192982,GENDER=female,AGE:3,fitness:154.37, last mutation: 0, Identificador de poblacion: 105
individual184 mCAI=0.430534,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:2,fitness:85.7755, last mutation: 0, Identificador de poblacion: 105
individual185 mCAI=0.416137,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:3,fitness:76.979, last mutation: 0, Identificador de poblacion: 105
individual186 mCAI=0.386142,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:0,fitness:55.8228, last mutation: 0, Identificador de poblacion: 105
individual187 mCAI=0.567771,mHD=0.166667,lLCS=0.254386,GENDER=male,AGE:1,fitness:52.6736, last mutation: 0, Identificador de poblacion: 121
individual188 mCAI=0.415563,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:39.4271, last mutation: 0, Identificador de poblacion: 105
individual189 mCAI=0.40678,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:39.1083, last mutation: 0, Identificador de poblacion: 105
individual190 mCAI=0.379936,mHD=0.201754,lLCS=0.254386,GENDER=female,AGE:2,fitness:16.6069, last mutation: 0, Identificador de poblacion: 105
individual191 mCAI=0.433354,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:3,fitness:13.2849, last mutation: 0, Identificador de poblacion: 105
individual192 mCAI=0.424875,mHD=0.175439,lLCS=0.22807,GENDER=female,AGE:1,fitness:9.89283, last mutation: 0, Identificador de poblacion: 105
individual193 mCAI=0.412154,mHD=0.175439,lLCS=0.201754,GENDER=male,AGE:0,fitness:6.48306, last mutation: 0, Identificador de poblacion: 105
individual194 mCAI=0.403779,mHD=0.166667,lLCS=0.166667,GENDER=female,AGE:0,fitness:5.70941, last mutation: 0, Identificador de poblacion: 105
individual195 mCAI=0.376392,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.54496, last mutation: 0, Identificador de poblacion: 105
individual196 mCAI=0.370057,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.38382, last mutation: 0, Identificador de poblacion: 105
individual197 mCAI=0.3658,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:0,fitness:0.731403, last mutation: 0, Identificador de poblacion: 105
individual198 mCAI=0.383478,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:0,fitness:0.398505, last mutation: 0, Identificador de poblacion: 105
individual199 mCAI=0.412881,mHD=0.157895,lLCS=0.149123,GENDER=female,AGE:0,fitness:0.0785266, last mutation: 0, Identificador de poblacion: 105
//

Iteracción: 35
individual0 mCAI=0.592493,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.31073e+09, last mutation: 4, Identificador de poblacion: 121
individual1 mCAI=0.543204,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.06829e+09, last mutation: 4, Identificador de poblacion: 105
individual2 mCAI=0.59581,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:9.68207e+08, last mutation: 4, Identificador de poblacion: 121
individual3 mCAI=0.53361,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:8.14692e+08, last mutation: 4, Identificador de poblacion: 105
individual4 mCAI=0.552471,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:2,fitness:6.97218e+08, last mutation: 4, Identificador de poblacion: 105
individual5 mCAI=0.565279,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:6.57442e+08, last mutation: 4, Identificador de poblacion: 105
individual6 mCAI=0.523579,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:6.13811e+08, last mutation: 4, Identificador de poblacion: 105
individual7 mCAI=0.52307,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:6.05071e+08, last mutation: 4, Identificador de poblacion: 105
individual8 mCAI=0.522382,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:2,fitness:5.37728e+08, last mutation: 4, Identificador de poblacion: 105
individual9 mCAI=0.545383,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:5.30107e+08, last mutation: 4, Identificador de poblacion: 105
individual10 mCAI=0.518029,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:5.24865e+08, last mutation: 4, Identificador de poblacion: 105
individual11 mCAI=0.520546,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:1,fitness:5.12071e+08, last mutation: 4, Identificador de poblacion: 105
individual12 mCAI=0.515475,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.88402e+08, last mutation: 4, Identificador de poblacion: 105
individual13 mCAI=0.51528,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.85721e+08, last mutation: 4, Identificador de poblacion: 105
individual14 mCAI=0.515201,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.84639e+08, last mutation: 4, Identificador de poblacion: 105
individual15 mCAI=0.517355,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.6734e+08, last mutation: 4, Identificador de poblacion: 105
individual16 mCAI=0.5139,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.67189e+08, last mutation: 4, Identificador de poblacion: 105
individual17 mCAI=0.517021,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.63005e+08, last mutation: 4, Identificador de poblacion: 105
individual18 mCAI=0.512904,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.54243e+08, last mutation: 4, Identificador de poblacion: 105
individual19 mCAI=0.512594,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.50291e+08, last mutation: 4, Identificador de poblacion: 105
individual20 mCAI=0.5139,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:0,fitness:4.25383e+08, last mutation: 4, Identificador de poblacion: 105
individual21 mCAI=0.510317,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.22306e+08, last mutation: 4, Identificador de poblacion: 105
individual22 mCAI=0.51004,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.19017e+08, last mutation: 4, Identificador de poblacion: 105
individual23 mCAI=0.512444,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.07491e+08, last mutation: 4, Identificador de poblacion: 105
individual24 mCAI=0.508729,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.03816e+08, last mutation: 4, Identificador de poblacion: 105
individual25 mCAI=0.512104,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.03639e+08, last mutation: 4, Identificador de poblacion: 105
individual26 mCAI=0.507791,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.93257e+08, last mutation: 4, Identificador de poblacion: 105
individual27 mCAI=0.507723,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.92508e+08, last mutation: 4, Identificador de poblacion: 105
individual28 mCAI=0.537345,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.88615e+08, last mutation: 4, Identificador de poblacion: 105
individual29 mCAI=0.506839,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.82853e+08, last mutation: 4, Identificador de poblacion: 105
individual30 mCAI=0.536782,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.80254e+08, last mutation: 4, Identificador de poblacion: 105
individual31 mCAI=0.508634,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.66401e+08, last mutation: 4, Identificador de poblacion: 105
individual32 mCAI=0.504918,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.62682e+08, last mutation: 4, Identificador de poblacion: 105
individual33 mCAI=0.508152,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.61487e+08, last mutation: 2, Identificador de poblacion: 105
individual34 mCAI=0.504391,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.57338e+08, last mutation: 4, Identificador de poblacion: 105
individual35 mCAI=0.507392,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.53898e+08, last mutation: 2, Identificador de poblacion: 105
individual36 mCAI=0.502239,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.36316e+08, last mutation: 4, Identificador de poblacion: 105
individual37 mCAI=0.505347,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.34282e+08, last mutation: 4, Identificador de poblacion: 105
individual38 mCAI=0.502002,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.3408e+08, last mutation: 4, Identificador de poblacion: 105
individual39 mCAI=0.505021,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.31255e+08, last mutation: 4, Identificador de poblacion: 105
individual40 mCAI=0.505021,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.31255e+08, last mutation: 4, Identificador de poblacion: 105
individual41 mCAI=0.505018,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.31232e+08, last mutation: 4, Identificador de poblacion: 105
individual42 mCAI=0.503603,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:0,fitness:3.19153e+08, last mutation: 4, Identificador de poblacion: 105
individual43 mCAI=0.503425,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:3,fitness:3.16841e+08, last mutation: 4, Identificador de poblacion: 105
individual44 mCAI=0.502468,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.08499e+08, last mutation: 4, Identificador de poblacion: 105
individual45 mCAI=0.49853,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.02966e+08, last mutation: 2, Identificador de poblacion: 105
individual46 mCAI=0.549034,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:2,fitness:2.96285e+08, last mutation: 4, Identificador de poblacion: 105
individual47 mCAI=0.499153,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.81258e+08, last mutation: 4, Identificador de poblacion: 105
individual48 mCAI=0.528358,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:2.74719e+08, last mutation: 4, Identificador de poblacion: 105
individual49 mCAI=0.493839,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.65481e+08, last mutation: 4, Identificador de poblacion: 105
individual50 mCAI=0.492883,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.58436e+08, last mutation: 3, Identificador de poblacion: 105
individual51 mCAI=0.492883,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.58435e+08, last mutation: 3, Identificador de poblacion: 105
individual52 mCAI=0.558239,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:0,fitness:2.4871e+08, last mutation: 4, Identificador de poblacion: 105
individual53 mCAI=0.558202,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:0,fitness:2.48171e+08, last mutation: 4, Identificador de poblacion: 105
individual54 mCAI=0.568408,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.47132e+08, last mutation: 4, Identificador de poblacion: 105
individual55 mCAI=0.490917,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.44525e+08, last mutation: 4, Identificador de poblacion: 105
individual56 mCAI=0.54327,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:2,fitness:2.23391e+08, last mutation: 4, Identificador de poblacion: 105
individual57 mCAI=0.521894,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:1,fitness:2.14119e+08, last mutation: 4, Identificador de poblacion: 105
individual58 mCAI=0.521436,mHD=0.22807,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.92624e+08, last mutation: 4, Identificador de poblacion: 105
individual59 mCAI=0.518655,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.88991e+08, last mutation: 4, Identificador de poblacion: 105
individual60 mCAI=0.518655,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.88991e+08, last mutation: 4, Identificador de poblacion: 105
individual61 mCAI=0.516943,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.7693e+08, last mutation: 4, Identificador de poblacion: 105
individual62 mCAI=0.477939,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.69751e+08, last mutation: 2, Identificador de poblacion: 105
individual63 mCAI=0.516809,mHD=0.22807,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.61447e+08, last mutation: 4, Identificador de poblacion: 105
individual64 mCAI=0.512404,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.48553e+08, last mutation: 4, Identificador de poblacion: 105
individual65 mCAI=0.567758,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.3996e+08, last mutation: 4, Identificador de poblacion: 105
individual66 mCAI=0.508127,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.25995e+08, last mutation: 4, Identificador de poblacion: 105
individual67 mCAI=0.510206,mHD=0.22807,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.25502e+08, last mutation: 1, Identificador de poblacion: 105
individual68 mCAI=0.547032,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.17662e+08, last mutation: 1, Identificador de poblacion: 105
individual69 mCAI=0.506,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.16095e+08, last mutation: 4, Identificador de poblacion: 105
individual70 mCAI=0.529101,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.11704e+08, last mutation: 4, Identificador de poblacion: 105
individual71 mCAI=0.528372,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.07798e+08, last mutation: 4, Identificador de poblacion: 105
individual72 mCAI=0.500913,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:2,fitness:9.54657e+07, last mutation: 4, Identificador de poblacion: 105
individual73 mCAI=0.500216,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:3,fitness:9.29392e+07, last mutation: 3, Identificador de poblacion: 105
individual74 mCAI=0.553451,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:8.79524e+07, last mutation: 4, Identificador de poblacion: 105
individual75 mCAI=0.498753,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:8.78559e+07, last mutation: 4, Identificador de poblacion: 105
individual76 mCAI=0.524051,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:1,fitness:8.0582e+07, last mutation: 4, Identificador de poblacion: 105
individual77 mCAI=0.523894,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:0,fitness:8.01546e+07, last mutation: 4, Identificador de poblacion: 105
individual78 mCAI=0.495093,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:1,fitness:7.63311e+07, last mutation: 3, Identificador de poblacion: 105
individual79 mCAI=0.493131,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:7.07888e+07, last mutation: 3, Identificador de poblacion: 105
individual80 mCAI=0.536984,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:7.05364e+07, last mutation: 1, Identificador de poblacion: 105
individual81 mCAI=0.520621,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:2,fitness:6.82626e+07, last mutation: 1, Identificador de poblacion: 105
individual82 mCAI=0.51528,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:5.69006e+07, last mutation: 1, Identificador de poblacion: 105
individual83 mCAI=0.513569,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:3,fitness:4.85432e+07, last mutation: 1, Identificador de poblacion: 105
individual84 mCAI=0.560549,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:4.09857e+07, last mutation: 1, Identificador de poblacion: 105
individual85 mCAI=0.541528,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.86731e+07, last mutation: 4, Identificador de poblacion: 105
individual86 mCAI=0.527362,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:3.71227e+07, last mutation: 1, Identificador de poblacion: 105
individual87 mCAI=0.507852,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:2,fitness:3.68252e+07, last mutation: 4, Identificador de poblacion: 105
individual88 mCAI=0.525951,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:3.67464e+07, last mutation: 1, Identificador de poblacion: 105
individual89 mCAI=0.50486,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.18718e+07, last mutation: 4, Identificador de poblacion: 105
individual90 mCAI=0.499319,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.43947e+07, last mutation: 4, Identificador de poblacion: 105
individual91 mCAI=0.53478,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.43088e+07, last mutation: 0, Identificador de poblacion: 105
individual92 mCAI=0.498291,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.32153e+07, last mutation: 0, Identificador de poblacion: 105
individual93 mCAI=0.491583,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.68016e+07, last mutation: 0, Identificador de poblacion: 105
individual94 mCAI=0.550432,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.66194e+07, last mutation: 1, Identificador de poblacion: 105
individual95 mCAI=0.525951,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.4143e+07, last mutation: 1, Identificador de poblacion: 105
individual96 mCAI=0.506372,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:1,fitness:1.09045e+07, last mutation: 1, Identificador de poblacion: 105
