
Iteracción: 0
individual0 mCAI=0.392603,mHD=0.149123,lLCS=0.192982,GENDER=female,AGE:0,fitness:6.77367e+08, last mutation: -1, Identificador de poblacion: 101
individual129 mCAI=0.611123,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:0,fitness:719335, last mutation: 0, Identificador de poblacion: 34
individual130 mCAI=0.605459,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:2,fitness:612200, last mutation: 0, Identificador de poblacion: 34
individual131 mCAI=0.459651,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:2,fitness:582974, last mutation: 0, Identificador de poblacion: 34
individual132 mCAI=0.648801,mHD=0.149123,lLCS=0.22807,GENDER=female,AGE:3,fitness:558505, last mutation: 1, Identificador de poblacion: 93
individual133 mCAI=0.628131,mHD=0.166667,lLCS=0.192982,GENDER=female,AGE:2,fitness:525311, last mutation: 1, Identificador de poblacion: 93
individual134 mCAI=0.630855,mHD=0.149123,lLCS=0.175439,GENDER=male,AGE:3,fitness:515652, last mutation: 0, Identificador de poblacion: 93
individual135 mCAI=0.597269,mHD=0.184211,lLCS=0.22807,GENDER=male,AGE:1,fitness:483749, last mutation: 0, Identificador de poblacion: 34
individual136 mCAI=0.589566,mHD=0.184211,lLCS=0.192982,GENDER=male,AGE:2,fitness:390291, last mutation: 0, Identificador de poblacion: 34
individual137 mCAI=0.538587,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:379162, last mutation: 0, Identificador de poblacion: 34
individual138 mCAI=0.515441,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:3,fitness:374056, last mutation: 0, Identificador de poblacion: 93
individual139 mCAI=0.558989,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:3,fitness:371973, last mutation: 0, Identificador de poblacion: 93
individual140 mCAI=0.501858,mHD=0.210526,lLCS=0.201754,GENDER=male,AGE:0,fitness:361917, last mutation: 0, Identificador de poblacion: 93
individual141 mCAI=0.464289,mHD=0.149123,lLCS=0.149123,GENDER=female,AGE:0,fitness:361917, last mutation: 0, Identificador de poblacion: 34
individual142 mCAI=0.512962,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:354601, last mutation: 0, Identificador de poblacion: 34
individual143 mCAI=0.556122,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:2,fitness:334945, last mutation: 0, Identificador de poblacion: 34
individual144 mCAI=0.535388,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:2,fitness:303514, last mutation: 0, Identificador de poblacion: 34
individual145 mCAI=0.384403,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:277444, last mutation: 0, Identificador de poblacion: 34
individual146 mCAI=0.551139,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:2,fitness:252998, last mutation: 0, Identificador de poblacion: 34
individual147 mCAI=0.605401,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:2,fitness:237548, last mutation: 0, Identificador de poblacion: 93
individual148 mCAI=0.530298,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:3,fitness:234791, last mutation: 0, Identificador de poblacion: 34
individual149 mCAI=0.56579,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:3,fitness:219722, last mutation: 0, Identificador de poblacion: 34
individual150 mCAI=0.528911,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:2,fitness:218985, last mutation: 0, Identificador de poblacion: 34
individual151 mCAI=0.43048,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:208930, last mutation: 0, Identificador de poblacion: 34
individual152 mCAI=0.564275,mHD=0.157895,lLCS=0.175439,GENDER=male,AGE:1,fitness:190495, last mutation: 0, Identificador de poblacion: 93
individual153 mCAI=0.581284,mHD=0.175439,lLCS=0.201754,GENDER=male,AGE:1,fitness:177728, last mutation: 0, Identificador de poblacion: 34
individual154 mCAI=0.523096,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:163730, last mutation: 0, Identificador de poblacion: 34
individual155 mCAI=0.606237,mHD=0.149123,lLCS=0.157895,GENDER=female,AGE:3,fitness:147013, last mutation: 1, Identificador de poblacion: 34
individual156 mCAI=0.493933,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:141915, last mutation: 0, Identificador de poblacion: 34
individual157 mCAI=0.630834,mHD=0.140351,lLCS=0.175439,GENDER=female,AGE:3,fitness:137105, last mutation: 1, Identificador de poblacion: 93
individual158 mCAI=0.418243,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:0,fitness:136454, last mutation: 0, Identificador de poblacion: 93
individual159 mCAI=0.460778,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:135602, last mutation: 0, Identificador de poblacion: 34
individual160 mCAI=0.538483,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:3,fitness:125190, last mutation: 0, Identificador de poblacion: 93
individual161 mCAI=0.408679,mHD=0.201754,lLCS=0.166667,GENDER=female,AGE:1,fitness:98404.2, last mutation: 0, Identificador de poblacion: 34
individual162 mCAI=0.589367,mHD=0.157895,lLCS=0.254386,GENDER=female,AGE:1,fitness:80260.5, last mutation: 1, Identificador de poblacion: 34
individual163 mCAI=0.445672,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:74883.8, last mutation: 0, Identificador de poblacion: 93
individual164 mCAI=0.465667,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:3,fitness:73113.2, last mutation: 0, Identificador de poblacion: 34
individual165 mCAI=0.444418,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:3,fitness:71347.2, last mutation: 0, Identificador de poblacion: 93
individual166 mCAI=0.552424,mHD=0.175439,lLCS=0.201754,GENDER=male,AGE:0,fitness:71235, last mutation: 0, Identificador de poblacion: 93
individual167 mCAI=0.562299,mHD=0.166667,lLCS=0.254386,GENDER=male,AGE:3,fitness:52511.5, last mutation: 0, Identificador de poblacion: 93
individual168 mCAI=0.561332,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:1,fitness:51015.1, last mutation: 0, Identificador de poblacion: 34
individual169 mCAI=0.386093,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:46163.3, last mutation: 0, Identificador de poblacion: 34
individual170 mCAI=0.465486,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:41095.6, last mutation: 0, Identificador de poblacion: 93
individual171 mCAI=0.466329,mHD=0.192982,lLCS=0.184211,GENDER=female,AGE:2,fitness:37537.1, last mutation: 0, Identificador de poblacion: 34
individual172 mCAI=0.577026,mHD=0.149123,lLCS=0.175439,GENDER=male,AGE:3,fitness:36404.6, last mutation: 0, Identificador de poblacion: 93
individual173 mCAI=0.568266,mHD=0.149123,lLCS=0.175439,GENDER=male,AGE:1,fitness:24342.7, last mutation: 0, Identificador de poblacion: 34
individual174 mCAI=0.452517,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:1,fitness:22761.9, last mutation: 0, Identificador de poblacion: 34
individual175 mCAI=0.604195,mHD=0.140351,lLCS=0.157895,GENDER=male,AGE:3,fitness:21490.7, last mutation: 0, Identificador de poblacion: 93
individual176 mCAI=0.531649,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:0,fitness:18109.5, last mutation: 0, Identificador de poblacion: 34
individual177 mCAI=0.399445,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:0,fitness:13360.9, last mutation: 0, Identificador de poblacion: 34
individual178 mCAI=0.38773,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:0,fitness:13196, last mutation: 0, Identificador de poblacion: 34
individual179 mCAI=0.408134,mHD=0.192982,lLCS=0.184211,GENDER=male,AGE:0,fitness:6810.37, last mutation: 0, Identificador de poblacion: 93
individual180 mCAI=0.586293,mHD=0.140351,lLCS=0.149123,GENDER=male,AGE:0,fitness:6243.86, last mutation: 0, Identificador de poblacion: 34
individual181 mCAI=0.452229,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:2,fitness:5808.77, last mutation: 0, Identificador de poblacion: 34
individual182 mCAI=0.418072,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:1,fitness:5772.01, last mutation: 0, Identificador de poblacion: 93
individual183 mCAI=0.416964,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:5531.6, last mutation: 0, Identificador de poblacion: 34
individual184 mCAI=0.431924,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:4410.84, last mutation: 0, Identificador de poblacion: 34
individual185 mCAI=0.461784,mHD=0.175439,lLCS=0.192982,GENDER=female,AGE:3,fitness:4048.93, last mutation: 0, Identificador de poblacion: 93
individual186 mCAI=0.406778,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:3,fitness:3779.89, last mutation: 0, Identificador de poblacion: 34
individual187 mCAI=0.435267,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:2877.2, last mutation: 0, Identificador de poblacion: 93
individual188 mCAI=0.433662,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:2695.49, last mutation: 0, Identificador de poblacion: 93
individual189 mCAI=0.432044,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:3,fitness:2526.12, last mutation: 0, Identificador de poblacion: 34
individual190 mCAI=0.405609,mHD=0.175439,lLCS=0.22807,GENDER=female,AGE:0,fitness:684.685, last mutation: 0, Identificador de poblacion: 34
individual191 mCAI=0.430299,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:2,fitness:674.017, last mutation: 0, Identificador de poblacion: 93
individual192 mCAI=0.454599,mHD=0.157895,lLCS=0.22807,GENDER=female,AGE:1,fitness:474.32, last mutation: 0, Identificador de poblacion: 34
individual193 mCAI=0.537302,mHD=0.140351,lLCS=0.149123,GENDER=male,AGE:3,fitness:204.981, last mutation: 0, Identificador de poblacion: 54
individual194 mCAI=0.646378,mHD=0.131579,lLCS=0.254386,GENDER=female,AGE:2,fitness:34.3809, last mutation: 1, Identificador de poblacion: 34
individual195 mCAI=0.380652,mHD=0.157895,lLCS=0.175439,GENDER=female,AGE:0,fitness:28.0883, last mutation: 0, Identificador de poblacion: 34
individual196 mCAI=0.656837,mHD=0.122807,lLCS=0.210526,GENDER=female,AGE:3,fitness:15.2747, last mutation: 1, Identificador de poblacion: 34
individual197 mCAI=0.571105,mHD=0.140351,lLCS=0.254386,GENDER=male,AGE:0,fitness:13.269, last mutation: 0, Identificador de poblacion: 34
individual198 mCAI=0.460822,mHD=0.140351,lLCS=0.184211,GENDER=female,AGE:0,fitness:0.256303, last mutation: 0, Identificador de poblacion: 93
individual199 mCAI=0.329066,mHD=0.149123,lLCS=0.254386,GENDER=female,AGE:0,fitness:0.0589285, last mutation: 0, Identificador de poblacion: 34
//

Iteracción: 65
individual0 mCAI=0.679961,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:9.13853e+08, last mutation: 4, Identificador de poblacion: 93
individual1 mCAI=0.683198,mHD=0.157895,lLCS=0.149123,GENDER=female,AGE:0,fitness:5.00553e+08, last mutation: 3, Identificador de poblacion: 34
individual2 mCAI=0.683198,mHD=0.157895,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.00553e+08, last mutation: 3, Identificador de poblacion: 34
individual3 mCAI=0.683198,mHD=0.157895,lLCS=0.157895,GENDER=female,AGE:0,fitness:5.00082e+08, last mutation: 4, Identificador de poblacion: 34
individual4 mCAI=0.66374,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:4.86112e+08, last mutation: 4, Identificador de poblacion: 93
individual5 mCAI=0.558344,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.41299e+08, last mutation: 4, Identificador de poblacion: 34
individual6 mCAI=0.620807,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:4.3724e+08, last mutation: 4, Identificador de poblacion: 93
individual7 mCAI=0.620807,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:2,fitness:4.37218e+08, last mutation: 4, Identificador de poblacion: 93
individual8 mCAI=0.660226,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.23984e+08, last mutation: 4, Identificador de poblacion: 93
individual9 mCAI=0.594356,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.22384e+08, last mutation: 4, Identificador de poblacion: 34
individual10 mCAI=0.594356,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:4.22384e+08, last mutation: 4, Identificador de poblacion: 34
individual11 mCAI=0.648801,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:0,fitness:4.04079e+08, last mutation: 4, Identificador de poblacion: 93
individual12 mCAI=0.616604,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:1,fitness:3.92794e+08, last mutation: 2, Identificador de poblacion: 93
individual13 mCAI=0.590293,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:3.87807e+08, last mutation: 4, Identificador de poblacion: 34
individual14 mCAI=0.633601,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:3.80834e+08, last mutation: 4, Identificador de poblacion: 93
individual15 mCAI=0.589367,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.80328e+08, last mutation: 2, Identificador de poblacion: 34
individual16 mCAI=0.589367,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.80328e+08, last mutation: 2, Identificador de poblacion: 34
individual17 mCAI=0.589367,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.80328e+08, last mutation: 2, Identificador de poblacion: 34
individual18 mCAI=0.589367,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.80328e+08, last mutation: 2, Identificador de poblacion: 34
individual19 mCAI=0.646445,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:0,fitness:3.72588e+08, last mutation: 4, Identificador de poblacion: 34
individual20 mCAI=0.630999,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.52282e+08, last mutation: 4, Identificador de poblacion: 34
individual21 mCAI=0.655422,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:2,fitness:3.51763e+08, last mutation: 4, Identificador de poblacion: 93
individual22 mCAI=0.630948,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:3.51725e+08, last mutation: 4, Identificador de poblacion: 93
individual23 mCAI=0.584918,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.46369e+08, last mutation: 2, Identificador de poblacion: 34
individual24 mCAI=0.629013,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:0,fitness:3.31914e+08, last mutation: 4, Identificador de poblacion: 93
individual25 mCAI=0.581991,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.25697e+08, last mutation: 4, Identificador de poblacion: 34
individual26 mCAI=0.628198,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:2,fitness:3.23907e+08, last mutation: 4, Identificador de poblacion: 93
individual27 mCAI=0.608603,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:2,fitness:3.20312e+08, last mutation: 2, Identificador de poblacion: 93
individual28 mCAI=0.608603,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:3,fitness:3.20312e+08, last mutation: 2, Identificador de poblacion: 93
individual29 mCAI=0.5799,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.11695e+08, last mutation: 2, Identificador de poblacion: 34
individual30 mCAI=0.579536,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.09317e+08, last mutation: 2, Identificador de poblacion: 34
individual31 mCAI=0.579041,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.06114e+08, last mutation: 2, Identificador de poblacion: 34
individual32 mCAI=0.660229,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:1,fitness:3.00194e+08, last mutation: 4, Identificador de poblacion: 93
individual33 mCAI=0.577921,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.98992e+08, last mutation: 2, Identificador de poblacion: 34
individual34 mCAI=0.577921,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.98992e+08, last mutation: 2, Identificador de poblacion: 34
individual35 mCAI=0.649857,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.83222e+08, last mutation: 4, Identificador de poblacion: 93
individual36 mCAI=0.603684,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:3,fitness:2.82564e+08, last mutation: 2, Identificador de poblacion: 93
individual37 mCAI=0.603003,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:2,fitness:2.77696e+08, last mutation: 2, Identificador de poblacion: 93
individual38 mCAI=0.603003,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:2,fitness:2.77696e+08, last mutation: 2, Identificador de poblacion: 93
individual39 mCAI=0.603003,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:3,fitness:2.77696e+08, last mutation: 2, Identificador de poblacion: 93
individual40 mCAI=0.637182,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.70768e+08, last mutation: 4, Identificador de poblacion: 93
individual41 mCAI=0.648682,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:0,fitness:2.70608e+08, last mutation: 4, Identificador de poblacion: 34
individual42 mCAI=0.571833,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.63077e+08, last mutation: 2, Identificador de poblacion: 34
individual43 mCAI=0.570875,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:2.57826e+08, last mutation: 4, Identificador de poblacion: 34
individual44 mCAI=0.598987,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:3,fitness:2.50673e+08, last mutation: 2, Identificador de poblacion: 93
individual45 mCAI=0.567931,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.42358e+08, last mutation: 2, Identificador de poblacion: 34
individual46 mCAI=0.597213,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:0,fitness:2.39588e+08, last mutation: 4, Identificador de poblacion: 93
individual47 mCAI=0.645048,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:2.34884e+08, last mutation: 4, Identificador de poblacion: 34
individual48 mCAI=0.595068,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:3,fitness:2.26838e+08, last mutation: 2, Identificador de poblacion: 93
individual49 mCAI=0.594996,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.26384e+08, last mutation: 4, Identificador de poblacion: 34
individual50 mCAI=0.631309,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:2.20935e+08, last mutation: 4, Identificador de poblacion: 93
individual51 mCAI=0.631091,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:2.19532e+08, last mutation: 4, Identificador de poblacion: 34
individual52 mCAI=0.562502,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.16216e+08, last mutation: 2, Identificador de poblacion: 34
individual53 mCAI=0.562176,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.14741e+08, last mutation: 2, Identificador de poblacion: 34
individual54 mCAI=0.561004,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.09511e+08, last mutation: 2, Identificador de poblacion: 34
individual55 mCAI=0.561004,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.09511e+08, last mutation: 2, Identificador de poblacion: 34
individual56 mCAI=0.651577,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:3,fitness:2.06048e+08, last mutation: 4, Identificador de poblacion: 93
individual57 mCAI=0.628959,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.03991e+08, last mutation: 4, Identificador de poblacion: 34
individual58 mCAI=0.590655,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.0271e+08, last mutation: 2, Identificador de poblacion: 34
individual59 mCAI=0.559146,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:3,fitness:2.01444e+08, last mutation: 4, Identificador de poblacion: 93
individual60 mCAI=0.628131,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.98253e+08, last mutation: 1, Identificador de poblacion: 93
individual61 mCAI=0.650559,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.97334e+08, last mutation: 4, Identificador de poblacion: 34
individual62 mCAI=0.610871,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:0,fitness:1.92713e+08, last mutation: 4, Identificador de poblacion: 34
individual63 mCAI=0.649857,mHD=0.175439,lLCS=0.131579,GENDER=male,AGE:1,fitness:1.91414e+08, last mutation: 4, Identificador de poblacion: 93
individual64 mCAI=0.649857,mHD=0.175439,lLCS=0.131579,GENDER=male,AGE:1,fitness:1.91414e+08, last mutation: 4, Identificador de poblacion: 93
individual65 mCAI=0.609072,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.82567e+08, last mutation: 4, Identificador de poblacion: 34
individual66 mCAI=0.624435,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.74596e+08, last mutation: 4, Identificador de poblacion: 34
individual67 mCAI=0.581509,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:3,fitness:1.60544e+08, last mutation: 2, Identificador de poblacion: 93
individual68 mCAI=0.661361,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.59642e+08, last mutation: 4, Identificador de poblacion: 93
individual69 mCAI=0.601526,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.45622e+08, last mutation: 4, Identificador de poblacion: 34
individual70 mCAI=0.618985,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.44717e+08, last mutation: 4, Identificador de poblacion: 34
individual71 mCAI=0.573432,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.30672e+08, last mutation: 4, Identificador de poblacion: 34
individual72 mCAI=0.628131,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.21611e+08, last mutation: 1, Identificador de poblacion: 93
individual73 mCAI=0.628131,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.21611e+08, last mutation: 4, Identificador de poblacion: 93
individual74 mCAI=0.59514,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.20282e+08, last mutation: 4, Identificador de poblacion: 34
individual75 mCAI=0.612413,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.15382e+08, last mutation: 4, Identificador de poblacion: 34
individual76 mCAI=0.567948,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.13623e+08, last mutation: 2, Identificador de poblacion: 93
individual77 mCAI=0.592748,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.11939e+08, last mutation: 4, Identificador de poblacion: 34
individual78 mCAI=0.636486,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.07165e+08, last mutation: 4, Identificador de poblacion: 54
individual79 mCAI=0.633964,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:9.60562e+07, last mutation: 4, Identificador de poblacion: 93
individual80 mCAI=0.632767,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:9.11957e+07, last mutation: 4, Identificador de poblacion: 34
individual81 mCAI=0.620446,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:9.01796e+07, last mutation: 4, Identificador de poblacion: 34
individual82 mCAI=0.60517,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:2,fitness:8.99255e+07, last mutation: 4, Identificador de poblacion: 34
individual83 mCAI=0.65031,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:1,fitness:8.95329e+07, last mutation: 1, Identificador de poblacion: 93
individual84 mCAI=0.63926,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:7.78895e+07, last mutation: 4, Identificador de poblacion: 93
individual85 mCAI=0.578566,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:7.3185e+07, last mutation: 4, Identificador de poblacion: 93
individual86 mCAI=0.54906,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:7.0186e+07, last mutation: 4, Identificador de poblacion: 34
individual87 mCAI=0.645234,mHD=0.157895,lLCS=0.149123,GENDER=female,AGE:3,fitness:6.86483e+07, last mutation: 1, Identificador de poblacion: 34
individual88 mCAI=0.595059,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:2,fitness:6.34854e+07, last mutation: 4, Identificador de poblacion: 34
individual89 mCAI=0.607189,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:5.38461e+07, last mutation: 4, Identificador de poblacion: 34
individual90 mCAI=0.647847,mHD=0.149123,lLCS=0.157895,GENDER=female,AGE:3,fitness:5.26524e+07, last mutation: 1, Identificador de poblacion: 93
individual91 mCAI=0.606471,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:0,fitness:5.23626e+07, last mutation: 4, Identificador de poblacion: 34
individual92 mCAI=0.61856,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:4.92367e+07, last mutation: 4, Identificador de poblacion: 34
individual93 mCAI=0.56503,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:4.87814e+07, last mutation: 4, Identificador de poblacion: 34
individual94 mCAI=0.62936,mHD=0.166667,lLCS=0.157895,GENDER=male,AGE:1,fitness:4.84493e+07, last mutation: 4, Identificador de poblacion: 93
individual95 mCAI=0.628131,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:3,fitness:4.57263e+07, last mutation: 1, Identificador de poblacion: 93
individual96 mCAI=0.628131,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:3,fitness:4.57263e+07, last mutation: 1, Identificador de poblacion: 93
individual97 mCAI=0.601343,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:4.28846e+07, last mutation: 4, Identificador de poblacion: 34
individual98 mCAI=0.601343,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:4.28846e+07, last mutation: 1, Identificador de poblacion: 34
individual99 mCAI=0.583434,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:3,fitness:4.2484e+07, last mutation: 1, Identificador de poblacion: 34

individual100 mCAI=0.5292,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:3,fitness:4.23091e+07, last mutation: 4, Identificador de poblacion: 34
individual101 mCAI=0.597776,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.73264e+07, last mutation: 0, Identificador de poblacion: 34
individual102 mCAI=0.544252,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:3,fitness:2.61774e+07, last mutation: 0, Identificador de poblacion: 93
individual103 mCAI=0.581982,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.01895e+07, last mutation: 0, Identificador de poblacion: 34
individual104 mCAI=0.578245,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.74572e+07, last mutation: 0, Identificador de poblacion: 34
individual105 mCAI=0.516542,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:3,fitness:1.13959e+07, last mutation: 0, Identificador de poblacion: 34
individual106 mCAI=0.565904,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.08016e+07, last mutation: 1, Identificador de poblacion: 34
individual107 mCAI=0.560166,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:8.62918e+06, last mutation: 0, Identificador de poblacion: 34
